_id,idTweet,idUser,replyIdTweet,replyIdUser,text,createdAt,url,source,lang,nbRetweet,nbFavorites,quotedIdTweet,quotedIdUser
660485fa26e6dce239866a66,672001160740528128,39468893,6.719885187097846e+17,237356134.0,"@lostanlen tu as pochetroc (perso, je n'achète que de l'occaz sur PriceMinister)",02/12/15,https://twitter.com/ylloPytterP/status/672001160740528128,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866a88,677210545796325380,802025095,6.772096373813617e+17,802025095.0,Ce qui me permet une habile transition: le reste de mon #SocioNoel ça sera des livres récents. Si possible de potes. Je n'ai honte de rien.,16/12/15,https://twitter.com/SamuelHayat/status/677210545796325380,Twitter Web Client,fr,0,4,,
660485fa26e6dce239866aaf,674238397586739200,339007861,6.734731151927173e+17,4267764334.0,"RT @Gerome_Truc: #SocioNoel Le livre de socio que j’ai le plus lu et relu:Durkheim, De la division du travail social https://t.co/QkgKpbPk5j",08/12/15,https://twitter.com/editions_PUF/status/674238397586739200,Hootsuite,fr,0,0,,
660485fa26e6dce239866ab4,677153468960894976,1580447905,6.771527171780157e+17,1580447905.0,"@sophie_pallas Pour les boîtes vides et la question du déterminisme, c'est 1) d'une part une limitation scientifique de prouver une liberté",16/12/15,https://twitter.com/Morifen333/status/677153468960894976,TweetDeck,fr,0,1,,
660485fa26e6dce239866ab5,677154036240547840,1580447905,6.77153468960895e+17,1580447905.0,"@sophie_pallas 2) d'autre part c'est aussi enlever le déterminisme social quand celui-ci est le moins ""totalitaire"" (biologique, psycho)",16/12/15,https://twitter.com/Morifen333/status/677154036240547840,TweetDeck,fr,0,1,,
660485fa26e6dce239866ab6,677154383826677760,1580447905,6.771540362405478e+17,1580447905.0,@sophie_pallas je me la pète mais en fait j'ai lu ce livre ce qui fait un super #SocioNoel à conseiller #transition https://t.co/wJS45JNNie,16/12/15,https://twitter.com/Morifen333/status/677154383826677760,TweetDeck,fr,4,4,,
660485fa26e6dce239866ac4,674570946435485696,112405794,6.745696957402317e+17,222861008.0,@PierreMontorier Je l'ai en double celui-là si tu veux !,09/12/15,https://twitter.com/bbarbusse/status/674570946435485696,Twitter for iPhone,fr,0,0,,
660485fa26e6dce239866ac5,674571386489339904,222861008,6.745709464354857e+17,112405794.0,"@bbarbusse je dis oui. Je finis ""Champion dans la tête"" et je prends https://t.co/qMJOiw6RTl",09/12/15,https://twitter.com/PierreMontorier/status/674571386489339904,Twitter for iPhone,fr,0,0,,
660485fa26e6dce239866afa,676724713197039616,135445321,6.767200152913592e+17,353566756.0,@DamienDole et je crois même que @Uneheuredepeine doit avoir la liste complète quelque part et qu'il l'actualise régulièrement.,15/12/15,https://twitter.com/Mathieu_Cocq/status/676724713197039616,Twitter for Android,fr,0,0,,
660485fa26e6dce239866afb,676742595125616640,353566756,6.767247131970396e+17,135445321.0,"@Mathieu_Cocq @bfontn @Uneheuredepeine merci à tous les 2! Du coup,même si l'EHESS est interdisciplinaire,ma thèse sera en histoire sociale,",15/12/15,https://twitter.com/DamienDole/status/676742595125616640,Twitter for Android,fr,0,0,,
660485fa26e6dce239866b2f,673885386528174081,479549227,6.738849176721244e+17,479549227.0,@sociosauvage Du coup je trouve que son propos à cet endroit précis est un peu faible même si le format est assez contraignant c'est vrai,07/12/15,https://twitter.com/Comtesse_Leia/status/673885386528174081,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866b32,673889629666467840,479549227,6.73888069079167e+17,262671176.0,@sociosauvage J'attends #SocioNoel jour 8 pour proposer un truc sur la question de l'incertitude alors,07/12/15,https://twitter.com/Comtesse_Leia/status/673889629666467840,Twitter Web Client,fr,0,1,,
660485fa26e6dce239866b40,671969908922667009,898433816,6.715963211161313e+17,898433816.0,"#SocioNoël, 2 décembre : un ""classique"" souvent mal connu des étudiants, ""La mémoire collective"", Maurice Halbwachs https://t.co/mFWpB9CRcq",02/12/15,https://twitter.com/CobbleAndFrame/status/671969908922667009,Twitter Web Client,fr,6,7,,
660485fa26e6dce239866b41,672334742151430145,898433816,6.71969908922667e+17,898433816.0,"#SocioNoël, 3/12, conf de @bourmeau et D. Cefaï sur E. Goffman, ""Behavior in public places"". https://t.co/75bf4Wut1a https://t.co/bZDwIhRFAM",03/12/15,https://twitter.com/CobbleAndFrame/status/672334742151430145,Twitter Web Client,ro,2,2,,
660485fa26e6dce239866a81,677264042444980224,3115929135,6.772171658759209e+17,3739887569.0,Merci @nathalie_jas for adding Toxic Injustice to the #HistoNoel #SocioNoel Christmas lists #academic #booksforchristmas,17/12/15,https://twitter.com/SusannaBohme/status/677264042444980224,Twitter Web Client,en,0,1,,
660485fa26e6dce239866ac6,674572372238802945,112405794,6.745713864893399e+17,222861008.0,@PierreMontorier Ok. Je te le mets de côté ! Cadeau #SocioNoel 😉,09/12/15,https://twitter.com/bbarbusse/status/674572372238802945,Twitter for iPhone,fr,0,1,,
660485fa26e6dce239866ad3,674532045129928704,1522114842,6.745305629761946e+17,1522114842.0,"Et pour vous monter à quel point le ciel était important pour Constable, petite citation #SocioNoel https://t.co/EDPvmGoyMQ",09/12/15,https://twitter.com/MissaAndriana/status/674532045129928704,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866b2a,673188274182164480,2825385712,6.73187229733421e+17,2825385712.0,Je fais preuve d'aveuglement disciplinaire: je lis socioanthropologie dans #SocioNoel. Voilà voilà.,05/12/15,https://twitter.com/joliraton/status/673188274182164480,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866b2c,673181249029185536,1220141418,6.731790725922447e+17,19659368.0,@Silmalia pour l'instant je trouve ton #SocioNoel très bon,05/12/15,https://twitter.com/HybridaTabulat/status/673181249029185536,Twitter for Android,fr,0,1,,
660485fa26e6dce239866b3c,677101871518113792,3351049198,6.77101085312553e+17,3351049198.0,"1. Je trouve l'idée qu'on ""intériorise"" stupide 2. On joue pas à la gué-guerre 3. Tout le monde est concerné, justement",16/12/15,https://twitter.com/sophie_pallas/status/677101871518113792,Twitter Web Client,fr,2,7,,
660485fa26e6dce239866b42,672727426120687616,898433816,6.723347421514301e+17,898433816.0,"#SocioNoël, 4/12, Camille Hamidi, ""Eléments pour une approche interactionniste de la politisation"" https://t.co/AHVIhM89x4",04/12/15,https://twitter.com/CobbleAndFrame/status/672727426120687616,Twitter Web Client,fr,4,8,,
660485fa26e6dce239866b5a,672875188120326144,206363875,6.725116286892114e+17,206363875.0,"4- ""Classer, Dominer. Qui sont les &lt;autres&gt; ?"", Christine Delphy. Essai d'excellente qualité. En pdf: https://t.co/M558vFeebE #SocioNoel",04/12/15,https://twitter.com/thefugitive_/status/672875188120326144,Twitter for iPhone,fr,7,10,,
660485fa26e6dce239866b5c,673579573704065024,206363875,6.732174729804595e+17,206363875.0,"6- ""du côté des petites filles"", Elena G. Belotti. Sur les conditionnements sociaux &amp; la petite enfance. #SocioNoel https://t.co/Qdtyb0ZQKp",06/12/15,https://twitter.com/thefugitive_/status/673579573704065024,Twitter for iPhone,fr,3,3,,
660485fa26e6dce2398669bd,675718649974497280,898433816,6.752562599401144e+17,898433816.0,"#SocioNoël, 12/12 : Stéphanie Dechezelles, ""Visages et usages de l’'extrême droite' en Italie."" https://t.co/BQb1Z8ZFAU",12/12/15,https://twitter.com/CobbleAndFrame/status/675718649974497280,Twitter Web Client,fr,3,3,,
660485fa26e6dce2398669c0,676723564121300992,898433816,6.763158858884915e+17,898433816.0,"#SocioNoël, 15/12 : Luc Boltanski et Laurent Thévenot, ""De la justification, les économies de la grandeur"" https://t.co/q37W0RRF9O",15/12/15,https://twitter.com/CobbleAndFrame/status/676723564121300992,Twitter Web Client,fr,2,3,,
660485fa26e6dce2398669c9,679592380522082304,898433816,6.793509487587123e+17,898433816.0,"#SocioNoël, 23/12 : Nicolas Puig et Kamel Doraï (dir) : ""L’urbanité des marges"" https://t.co/vkPqU0Hd8V",23/12/15,https://twitter.com/CobbleAndFrame/status/679592380522082304,Twitter Web Client,fr,0,0,,
660485fa26e6dce2398669ca,679975754734645248,898433816,6.795923805220823e+17,898433816.0,"#SocioNoël, 24/12 : L. Achilli, ""Palestinian Refugees and Identity"" ; I. Joseph / Y. Grafmeyer, ""L'école de Chicago"" https://t.co/m3J4KaouoX",24/12/15,https://twitter.com/CobbleAndFrame/status/679975754734645248,Twitter Web Client,fr,0,1,,
660485fa26e6dce2398669d5,679059009551376388,563629852,6.79050781585236e+17,563629852.0,"Pour pouvoir avoir deux vainqueurs, je ne dirai logiquement pas si vous avez la bonne réponse (c'est le cas de personne pr le moment hein)",21/12/15,https://twitter.com/balleverte/status/679059009551376388,Twitter Web Client,fr,0,0,,
660485fa26e6dce2398669fc,685492447640711168,402088362,6.854921394977997e+17,402088362.0,"Mais l'ensemble est extrêmement instructif et stimulant, précis, modeste et prudent dans les hypothèses aussi",08/01/16,https://twitter.com/i_nebuleuse/status/685492447640711168,Twitter Web Client,fr,1,0,,
660485fa26e6dce239866a01,685493263244128256,402088362,6.854931634868019e+17,402088362.0,"zone géographique en proposant une comparaison des sociétés caractérisée par l'exogamie, et de celles caractérisée par l'endogamie",08/01/16,https://twitter.com/i_nebuleuse/status/685493263244128256,Twitter Web Client,fr,1,0,,
660485fa26e6dce239866a25,679992083743141888,117345550,6.799914282321428e+17,117345550.0,#LT Prévenant : https://t.co/H2hxhhxz5A Tendre : https://t.co/ZEJ7fgymd2 Pédant : https://t.co/tmHR5IxV6U #SocioNoel,24/12/15,https://twitter.com/Uneheuredepeine/status/679992083743141888,TweetDeck,fr,0,2,,
660485fa26e6dce239866a27,679993640073203712,117345550,6.79992876126892e+17,117345550.0,#LT Admiratif : https://t.co/7danaMaN25 Lyrique : https://t.co/sSYd1O9Qbi Naïf : https://t.co/pNPFgN7N8S #SocioNoel,24/12/15,https://twitter.com/Uneheuredepeine/status/679993640073203712,TweetDeck,fr,0,2,,
660485fa26e6dce239866a2a,679994848276037632,117345550,6.799944635996283e+17,117345550.0,#LT Enfin reprenant Durkheim dans un sanglot : https://t.co/9pBIuWQivh #SocioNoel,24/12/15,https://twitter.com/Uneheuredepeine/status/679994848276037632,TweetDeck,fr,0,3,,
660485fa26e6dce239866a2f,679991865572220928,200502746,6.799407997113098e+17,2951011883.0,@JPatarinJossec #SocioNoel https://t.co/IWsm9thwq1 (joke) @Uneheuredepeine,24/12/15,https://twitter.com/A_Moatti/status/679991865572220928,Twitter Web Client,en,0,0,6.799909747020718e+17,200502746.0
660485fa26e6dce239866a5d,674235891360129024,2573380633,6.742198643792855e+17,544573927.0,"Fantasmes ""chair de l'empire"", @ReacNoire, pour reprendre un titre des @Ed_LaDecouverte (https://t.co/8RDY49AK6G). cc @EricFassin #SocioNoël",08/12/15,https://twitter.com/presdl/status/674235891360129024,Twitter Web Client,fr,3,0,,
660485fa26e6dce239866a71,677465166552948736,1431049680,6.774647133205996e+17,262671176.0,".@sociosauvage @laspic C'est pourtant bien connu ! Lire ""Devenir Elias"" de Marc Joly pour comprendre cette étrange situation. #SocioNoël",17/12/15,https://twitter.com/ArSaintMartin/status/677465166552948736,Twitter for Android,fr,1,2,,
660485fa26e6dce2398669b9,673870534795534336,479549227,6.73870140287656e+17,262671176.0,@sociosauvage Oui voilà,07/12/15,https://twitter.com/Comtesse_Leia/status/673870534795534336,Twitter Web Client,fr,0,0,,
660485fa26e6dce2398669ba,673872223132901376,479549227,6.738705347955343e+17,479549227.0,@sociosauvage Il y a une erreur historique d'Orléan dedans qui est pas très grave mais il y a deux passages qui me semblent un peu en deçà,07/12/15,https://twitter.com/Comtesse_Leia/status/673872223132901376,Twitter Web Client,fr,0,0,,
660485fa26e6dce2398669bb,673872303667740673,479549227,6.738722231329014e+17,479549227.0,@sociosauvage de ce qui devrait ou pourrait être dit à partir du reste de ce qui est avancé,07/12/15,https://twitter.com/Comtesse_Leia/status/673872303667740673,Twitter Web Client,fr,0,0,,
660485fa26e6dce2398669c2,677440154043289600,898433816,6.771094107879506e+17,898433816.0,"#SocioNoël, 17/12 : Sous la direction de Jacques Lagroye, ""La politisation"". https://t.co/yaR72AY7im",17/12/15,https://twitter.com/CobbleAndFrame/status/677440154043289600,Twitter Web Client,fr,3,2,,
660485fa26e6dce2398669c6,678844280618790912,898433816,6.785364784781763e+17,898433816.0,"#SocioNoël, 21/12 : Diana Allan, ""Refugees of the revolution, Experiences of Palestinian exile"" https://t.co/f4OhIzZhHH",21/12/15,https://twitter.com/CobbleAndFrame/status/678844280618790912,Twitter Web Client,en,0,0,,
660485fa26e6dce2398669cb,679976842972000256,898433816,6.799757547346452e+17,898433816.0,Je voudrais me fendre d'une petite postface à cette liste de #SocioNoël pour qu'elle soit entière avec un texte qui me fait pas sourire.,24/12/15,https://twitter.com/CobbleAndFrame/status/679976842972000256,Twitter Web Client,fr,0,1,,
660485fa26e6dce2398669d2,678888881748647936,563629852,6.788882108990546e+17,563629852.0,"Vous trouvez mon SocioNoel du 24 décembre, et je vous les offre (possibilité de 2 gagnants donc).",21/12/15,https://twitter.com/balleverte/status/678888881748647936,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866a02,685493451237027841,402088362,6.854932632441283e+17,402088362.0,Le pourtour méditerranéen répondant en l'occurrence à la 2nde caractéristique,08/01/16,https://twitter.com/i_nebuleuse/status/685493451237027841,Twitter Web Client,fr,1,0,,
660485fa26e6dce239866a07,684113394937495556,12821802,6.841065191604224e+17,563629852.0,@balleverte j'ai emprunté beaucoup de livres grâce à #socionoel,04/01/16,https://twitter.com/P_Brasseur/status/684113394937495556,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866a0d,679577233195929604,563629852,6.79285007647658e+17,563629852.0,Indice 4 (et dernier) : ça concerne un sujet que j'évoque pas mal ici (en dehors de mes propres recherches...). Je compte sur vous ;),23/12/15,https://twitter.com/balleverte/status/679577233195929604,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866a18,680024977286889473,34235577,6.80001151073448e+17,1920860480.0,"Quand on parle des ""religions du livre"" @sociobd, on parle bien du Devoir et la Grâce, n'est-ce pas ? Joyeux #SocioNoel",24/12/15,https://twitter.com/PierreLouisR/status/680024977286889473,Twitter for iPhone,fr,0,0,,
660485fa26e6dce239866a26,679992876126892032,117345550,6.799920837431419e+17,117345550.0,#LT Cavalier : https://t.co/yjSc8JcYhm Emphatique : https://t.co/LGv0KUXM9O Dramatique : https://t.co/NuHwXEGd58 #SocioNoel,24/12/15,https://twitter.com/Uneheuredepeine/status/679992876126892032,TweetDeck,fr,1,4,,
660485fa26e6dce239866a29,679994463599628288,117345550,6.799937996664955e+17,117345550.0,#LT Militaire : https://t.co/hKQcT5492X Pratique : https://t.co/OxKa8Oe812 #SocioNoel,24/12/15,https://twitter.com/Uneheuredepeine/status/679994463599628288,TweetDeck,fr,0,2,,
660485fa26e6dce239866a39,679336086217351168,502257272,6.793358987864883e+17,502257272.0,"#SocioNoel, Jour 22. Christine Bard - Genre et pouvoir à la lumière de l'histoire du féminisme :  https://t.co/eNG03wNg22",22/12/15,https://twitter.com/Phangere/status/679336086217351168,Twitter Web Client,fr,1,1,,
660485fa26e6dce239866a51,676442144597504001,19659368,6.764413421181338e+17,19659368.0,#SocioNoel Un des chapitres sur les commérages (traduit et introduit par F. Muel-Dreyfus est en libre accès ici https://t.co/PlT0HTaVP5 .,14/12/15,https://twitter.com/Silmalia/status/676442144597504001,Twitter Web Client,fr,0,0,,
660485fa26e6dce239866a58,676400258168016897,262671176,6.763997829575967e+17,262671176.0,#SocioNoel Une traduction d'un chapitre par L. Israël et ses étudiants de l'époque accessible ici : https://t.co/IEUG1asZRL,14/12/15,https://twitter.com/sociosauvage/status/676400258168016897,Twitter Web Client,fr,0,2,,
660485fa26e6dce239866a67,672002660732641280,237356134,6.720011607405281e+17,39468893.0,@ylloPytterP Merci. Je pensais plutôt à un Noël canadien IRL où chacun offre et dédicace l'un des livres qu'il conseille. #SocioNoël,02/12/15,https://twitter.com/lostanlen/status/672002660732641280,Twitter Web Client,fr,0,0,,
